t_resolution                            - 0.01
accuracy                                - 3

u                                       - 500.0
density                                 - 1.225
C                                       - 1.47
r                                       - 0.0213
start_angle                             - 45.0
start_height                            - 1.0
m                                       - 10.0
g_acceleration                          - -9.8

t	s	v	angle	v_vertical	v_horizontal	s_vertical	s_horizontal	air_resistance	air_resistance_vertical	air_resistance_horizontal	acceleration_vertical	acceleration_horizontal
9.33	2288.395	235.814	44.983	166.696	166.794	2287.395	2287.395	-71.469	-50.529	-50.529	-14.853	-5.053
9.34	2290.062	235.638	44.983	166.572	166.67	2289.062	2289.062	-71.363	-50.453	-50.453	-14.845	-5.045
9.35	2291.728	235.462	44.983	166.448	166.546	2290.728	2290.728	-71.256	-50.378	-50.378	-14.838	-5.038
9.36	2293.393	235.286	44.983	166.323	166.421	2292.393	2292.393	-71.15	-50.303	-50.303	-14.83	-5.03
9.37	2295.056	235.11	44.983	166.199	166.297	2294.056	2294.056	-71.044	-50.228	-50.228	-14.823	-5.023
9.38	2296.718	234.934	44.983	166.075	166.173	2295.718	2295.718	-70.937	-50.153	-50.153	-14.815	-5.015
9.39	2298.379	234.758	44.983	165.95	166.048	2297.379	2297.379	-70.831	-50.078	-50.078	-14.808	-5.008
9.4	2300.039	234.583	44.983	165.826	165.924	2299.039	2299.039	-70.725	-50.003	-50.003	-14.8	-5.0
9.41	2301.698	234.408	44.983	165.702	165.8	2300.698	2300.698	-70.62	-49.928	-49.928	-14.793	-4.993
9.42	2303.355	234.233	44.983	165.579	165.677	2302.355	2302.355	-70.514	-49.854	-49.854	-14.785	-4.985
9.43	2305.011	234.058	44.983	165.455	165.553	2304.011	2304.011	-70.409	-49.779	-49.779	-14.778	-4.978
9.44	2306.666	233.883	44.983	165.331	165.429	2305.666	2305.666	-70.304	-49.705	-49.705	-14.77	-4.97
9.45	2308.32	233.708	44.983	165.208	165.306	2307.32	2307.32	-70.199	-49.631	-49.631	-14.763	-4.963
9.46	2309.972	233.533	44.983	165.084	165.182	2308.972	2308.972	-70.094	-49.556	-49.556	-14.756	-4.956
9.47	2311.623	233.358	44.983	164.96	165.058	2310.623	2310.623	-69.989	-49.482	-49.482	-14.748	-4.948
9.48	2313.273	233.184	44.983	164.837	164.935	2312.273	2312.273	-69.884	-49.408	-49.408	-14.741	-4.941
9.49	2314.922	233.01	44.983	164.714	164.812	2313.922	2313.922	-69.78	-49.334	-49.334	-14.733	-4.933
9.5	2316.569	232.836	44.983	164.591	164.689	2315.569	2315.569	-69.676	-49.261	-49.261	-14.726	-4.926
9.51	2318.215	232.662	44.983	164.468	164.566	2317.215	2317.215	-69.572	-49.187	-49.187	-14.719	-4.919
9.52	2319.86	232.488	44.983	164.345	164.443	2318.86	2318.86	-69.468	-49.114	-49.114	-14.711	-4.911
9.53	2321.504	232.314	44.983	164.222	164.32	2320.504	2320.504	-69.364	-49.04	-49.04	-14.704	-4.904
9.54	2323.146	232.14	44.983	164.099	164.197	2322.146	2322.146	-69.26	-48.967	-48.967	-14.697	-4.897
9.55	2324.787	231.967	44.983	163.976	164.074	2323.787	2323.787	-69.156	-48.894	-48.894	-14.689	-4.889
9.56	2326.427	231.794	44.983	163.854	163.952	2325.427	2325.427	-69.053	-48.821	-48.821	-14.682	-4.882
9.57	2328.066	231.621	44.983	163.732	163.83	2327.066	2327.066	-68.95	-48.748	-48.748	-14.675	-4.875
9.58	2329.704	231.448	44.983	163.609	163.707	2328.704	2328.704	-68.848	-48.675	-48.675	-14.668	-4.868
9.59	2331.34	231.275	44.983	163.487	163.585	2330.34	2330.34	-68.745	-48.603	-48.603	-14.66	-4.86
9.6	2332.975	231.102	44.983	163.365	163.463	2331.975	2331.975	-68.642	-48.53	-48.53	-14.653	-4.853
9.61	2334.609	230.929	44.983	163.243	163.341	2333.609	2333.609	-68.539	-48.457	-48.457	-14.646	-4.846
9.62	2336.242	230.756	44.983	163.12	163.218	2335.242	2335.242	-68.437	-48.385	-48.385	-14.638	-4.838
9.63	2337.873	230.584	44.983	162.998	163.096	2336.873	2336.873	-68.334	-48.312	-48.312	-14.631	-4.831
9.64	2339.503	230.412	44.983	162.877	162.975	2338.503	2338.503	-68.232	-48.24	-48.24	-14.624	-4.824
9.65	2341.132	230.24	44.983	162.755	162.853	2340.132	2340.132	-68.131	-48.168	-48.168	-14.617	-4.817
9.66	2342.76	230.068	44.983	162.634	162.732	2341.76	2341.76	-68.029	-48.097	-48.097	-14.61	-4.81
9.67	2344.387	229.896	44.983	162.512	162.61	2343.387	2343.387	-67.927	-48.025	-48.025	-14.602	-4.802
9.68	2346.012	229.724	44.983	162.391	162.489	2345.012	2345.012	-67.826	-47.953	-47.953	-14.595	-4.795
9.69	2347.636	229.552	44.983	162.269	162.367	2346.636	2346.636	-67.724	-47.881	-47.881	-14.588	-4.788
9.7	2349.259	229.38	44.983	162.147	162.245	2348.259	2348.259	-67.623	-47.809	-47.809	-14.581	-4.781
9.71	2350.881	229.209	44.983	162.026	162.124	2349.881	2349.881	-67.522	-47.738	-47.738	-14.574	-4.774
9.72	2352.502	229.038	44.983	161.905	162.003	2351.502	2351.502	-67.421	-47.667	-47.667	-14.567	-4.767
9.73	2354.121	228.867	44.983	161.784	161.882	2353.121	2353.121	-67.321	-47.596	-47.596	-14.56	-4.76
9.74	2355.739	228.696	44.983	161.663	161.761	2354.739	2354.739	-67.22	-47.525	-47.525	-14.552	-4.752
9.75	2357.356	228.525	44.983	161.543	161.641	2356.356	2356.356	-67.12	-47.454	-47.454	-14.545	-4.745
9.76	2358.972	228.354	44.983	161.422	161.52	2357.972	2357.972	-67.019	-47.383	-47.383	-14.538	-4.738
9.77	2360.586	228.183	44.983	161.301	161.399	2359.586	2359.586	-66.919	-47.312	-47.312	-14.531	-4.731
9.78	2362.199	228.012	44.983	161.18	161.278	2361.199	2361.199	-66.819	-47.241	-47.241	-14.524	-4.724
9.79	2363.811	227.842	44.983	161.059	161.157	2362.811	2362.811	-66.719	-47.17	-47.17	-14.517	-4.717
9.8	2365.422	227.672	44.983	160.939	161.037	2364.422	2364.422	-66.619	-47.1	-47.1	-14.51	-4.71
9.81	2367.032	227.502	44.983	160.819	160.917	2366.032	2366.032	-66.52	-47.03	-47.03	-14.503	-4.703
9.82	2368.64	227.332	44.983	160.699	160.797	2367.64	2367.64	-66.421	-46.959	-46.959	-14.496	-4.696
9.83	2370.247	227.162	44.983	160.579	160.677	2369.247	2369.247	-66.321	-46.889	-46.889	-14.489	-4.689
9.84	2371.853	226.992	44.983	160.459	160.557	2370.853	2370.853	-66.222	-46.819	-46.819	-14.482	-4.682
9.85	2373.458	226.822	44.982	160.339	160.437	2372.458	2372.458	-66.123	-46.749	-46.749	-14.475	-4.675
9.86	2375.062	226.652	44.982	160.218	160.316	2374.062	2374.062	-66.024	-46.679	-46.679	-14.468	-4.668
9.87	2376.664	226.483	44.982	160.098	160.196	2375.664	2375.664	-65.925	-46.609	-46.609	-14.461	-4.661
9.88	2378.265	226.314	44.982	159.979	160.077	2377.265	2377.265	-65.827	-46.54	-46.54	-14.454	-4.654
9.89	2379.865	226.145	44.982	159.86	159.958	2378.865	2378.865	-65.729	-46.47	-46.47	-14.447	-4.647
9.9	2381.464	225.976	44.982	159.74	159.838	2380.464	2380.464	-65.631	-46.401	-46.401	-14.44	-4.64
9.91	2383.062	225.807	44.982	159.621	159.719	2382.062	2382.062	-65.533	-46.332	-46.332	-14.433	-4.633
9.92	2384.658	225.638	44.982	159.501	159.599	2383.658	2383.658	-65.435	-46.262	-46.262	-14.426	-4.626
9.93	2386.253	225.469	44.982	159.382	159.48	2385.253	2385.253	-65.337	-46.193	-46.193	-14.419	-4.619
9.94	2387.847	225.3	44.982	159.262	159.36	2386.847	2386.847	-65.239	-46.124	-46.124	-14.412	-4.612
9.95	2389.44	225.132	44.982	159.143	159.241	2388.44	2388.44	-65.141	-46.055	-46.055	-14.405	-4.605
9.96	2391.032	224.964	44.982	159.024	159.122	2390.032	2390.032	-65.044	-45.986	-45.986	-14.399	-4.599
9.97	2392.622	224.796	44.982	158.906	159.004	2391.622	2391.622	-64.947	-45.917	-45.917	-14.392	-4.592
9.98	2394.211	224.628	44.982	158.787	158.885	2393.211	2393.211	-64.85	-45.849	-45.849	-14.385	-4.585
9.99	2395.799	224.46	44.982	158.668	158.766	2394.799	2394.799	-64.753	-45.78	-45.78	-14.378	-4.578
10.0	2397.386	224.292	44.982	158.55	158.648	2396.386	2396.386	-64.656	-45.712	-45.712	-14.371	-4.571
10.01	2398.972	224.124	44.982	158.431	158.529	2397.972	2397.972	-64.559	-45.644	-45.644	-14.364	-4.564
